4129537,9983,20160712,0.000421
6949378,3429,20160706,0.013874
2166529,6928,20160727,0.000747
2166529,1808,20160727,0.000737
6172162,6500,20160708,0.003613
4005121,9983,20160706,0.177654
4347394,9983,20160716,0.486712
3094273,13602,20160727,0.001918
5139970,9983,20160729,0.001838
3237121,13602,20160703,0.001729
6224386,9983,20160716,0.001299
6488578,13602,20160712,0.982057
4164865,9983,20160703,0.000419
4164865,8059,20160706,0.000418
5468674,9983,20160713,0.003528
6258178,9144,20160706,0.396227
3659521,7341,20160727,0.001504
3659521,13181,20160717,0.001540
3659521,13602,20160718,0.002445
7333378,13602,20160704,0.002686
7333378,785,20160727,0.301231
4454914,2978,20160711,0.292285
6817282,8375,20160724,0.000927
3149569,10418,20160721,0.000376
6301186,1715,20160718,0.384615
6301186,4203,20160708,0.002429
2891521,13602,20160724,0.003296
3422977,13602,20160727,0.002479
4771330,13602,20160726,0.005145
4513282,11799,20160712,0.000369
3439873,13602,20160713,0.002260
6632962,13602,20160727,0.002260
6632962,10438,20160705,0.000976
6912514,9934,20160724,0.446990
2821891,10418,20160702,0.000397
3872515,10418,20160704,0.001734
3872515,2978,20160704,0.001953
2699011,13602,20160705,0.764114
5406214,3903,20160722,0.098541
5406214,2440,20160722,0.098541
3359491,10418,20160725,0.004965
4147459,5743,20160715,0.002270
5427718,4912,20160704,0.374543
5427718,662,20160704,0.547428
5427718,1528,20160704,0.476200
2848003,13602,20160702,0.001998
2726659,10842,20160724,0.693767
3649795,2978,20160723,0.000422
3649795,10418,20160701,0.000389
2612995,9983,20160703,0.000416
3808003,9983,20160721,0.001875
3812611,3992,20160721,0.001301
3425539,3992,20160719,0.000373
6853126,13181,20160721,0.358272
4251142,10609,20160707,0.372310
3442435,13602,20160713,0.000464
3182851,11986,20160731,0.001317
7175686,7774,20160706,0.000510
7175686,9983,20160717,0.000433
3199747,8059,20160712,0.000398
3199747,3429,20160718,0.000442
6140422,6480,20160728,0.000473
4001029,13602,20160704,0.000444
3873541,2978,20160718,0.000420
4603402,5482,20160723,0.001796
6443530,13602,20160722,0.002260
3627781,10418,20160713,0.001820
4913674,8059,20160712,0.001847
3506437,13602,20160719,0.015545
2196229,6614,20160717,0.000481
2329861,13849,20160724,0.002446
3514117,9967,20160706,0.000465
5733898,13183,20160705,0.933098
2480389,2978,20160703,0.977445
3928837,1904,20160722,0.001839
3017989,13602,20160730,0.000462
3017989,9983,20160704,0.000440
5776906,13602,20160706,0.002962
6332938,13602,20160724,0.002880
5568010,8596,20160722,0.000510
5568010,8596,20160722,0.000510
2398981,13602,20160722,0.000465
3208453,10418,20160713,0.000359
7205386,13602,20160729,0.014020
4866574,13602,20160723,0.001686
4866574,9983,20160725,0.001324
5394958,2601,20160712,0.000387
6445582,13602,20160713,0.000464
3748615,13602,20160709,0.000454
3748615,11184,20160703,0.000439
5941774,9983,20160711,0.011368
2842375,3429,20160725,0.000489
2324743,10418,20160701,0.000389
6491662,4654,20160717,0.276472
3644167,11463,20160710,0.452778
3644167,11463,20160706,0.452778
3644167,11463,20160708,0.452778
3644167,11463,20160711,0.452778
3644167,11463,20160713,0.452778
2862343,3004,20160712,0.002385
2862343,2070,20160721,0.002385
2862343,7821,20160721,0.002234
2862343,14,20160731,0.365609
4676110,9983,20160727,0.001371
3135751,3992,20160724,0.001290
4054279,9983,20160729,0.002546
4192519,13602,20160723,0.000441
2363143,3780,20160703,0.000395
2363143,13161,20160703,0.000395
2363143,2978,20160724,0.000420
2363143,10438,20160729,0.000395
3025159,9983,20160703,0.000440
3025159,10438,20160701,0.000390
3025159,13602,20160725,0.000465
6574606,8059,20160729,0.000407
2771719,13602,20160728,0.000465
2513671,9983,20160723,0.002141
7136782,13602,20160714,0.000454
3568903,8596,20160722,0.000510
5047822,13602,20160722,0.002962
3704071,10110,20160716,0.656403
3704071,10110,20160707,0.656403
3183367,4132,20160723,0.096005
4276750,13602,20160726,0.002506
6402574,9983,20160704,0.006402
6402574,10418,20160706,0.007004
6408718,13602,20160724,0.013262
4587022,8059,20160717,0.001326
4587022,9983,20160717,0.001497
3212041,13602,20160715,0.007838
5903890,13602,20160724,0.002738
4598290,1904,20160709,0.007902
3093769,8306,20160728,0.257509
3093769,8059,20160728,0.001741
3093769,9983,20160716,0.002286
3093769,8306,20160728,0.257509
4370962,8059,20160722,0.002417
6208018,2920,20160729,0.002295
2189065,2096,20160715,0.000483
4029193,13602,20160703,0.007838
3119881,493,20160721,0.002074
3910921,9983,20160712,0.000399
3910921,13602,20160711,0.000443
6773266,2096,20160717,0.439676
4948498,2978,20160725,0.000435
2347273,13602,20160725,0.000464
4190473,10284,20160720,0.905341
3536137,13602,20160728,0.909809
2358025,13602,20160703,0.001436
3930889,10438,20160729,0.004823
3930889,13602,20160704,0.007031
3930889,2893,20160724,0.006440
3930889,2893,20160726,0.006440
4066057,5702,20160716,0.002397
4066057,13602,20160724,0.003491
4066057,5702,20160723,0.002397
4066057,5702,20160709,0.002397
4070665,10418,20160715,0.000386
3024649,3992,20160709,0.125290
6862354,13602,20160731,0.003117
6078994,10438,20160716,0.000390
3310345,10438,20160731,0.000414
6112786,13602,20160714,0.000465
2930953,2978,20160724,0.000425
6939154,10418,20160727,0.000385
6939154,2978,20160727,0.000422
3208969,3985,20160724,0.384159
3208969,11876,20160724,0.140603
2296075,13602,20160728,0.002141
2173195,2601,20160703,0.000372
5948950,10418,20160720,0.000385
2723083,4277,20160724,0.000411
4177675,9983,20160721,0.853934
4177675,13602,20160719,0.005129
6790678,13602,20160723,0.000454
3531019,8059,20160717,0.000405
7343638,8059,20160704,0.000432
3021067,13320,20160722,0.206091
2773771,4727,20160725,0.491754
4286998,13602,20160711,0.000454
6385174,9983,20160712,0.000408
2933515,9983,20160703,0.000440
2933515,13602,20160702,0.000436
6925846,13602,20160714,0.000454
6925846,9983,20160721,0.000413
5617174,5785,20160725,0.000471
6667798,9983,20160710,0.002708
6667798,8499,20160725,0.524159
6667798,13602,20160704,0.597632
5887510,3093,20160704,0.163995
5887510,8215,20160704,0.164208
5887510,9002,20160704,0.167047
3469579,2978,20160711,0.000420
5368342,13602,20160727,0.630422
6157846,13602,20160722,0.000436
6427162,1904,20160708,0.000987
6427162,11894,20160708,0.000949
7228954,9983,20160714,0.000436
6728218,3992,20160707,0.000380
6992410,1971,20160706,0.000504
6992410,1971,20160701,0.000504
6992410,1971,20160708,0.000504
6992410,1971,20160705,0.000504
6992410,1971,20160711,0.000504
3909901,9983,20160726,0.001314
6783514,13602,20160729,0.002975
6783514,9983,20160731,0.479757
6783514,12154,20160729,0.561171
4694554,10418,20160711,0.000385
4694554,13602,20160721,0.000429
4694554,2978,20160710,0.000422
4694554,10438,20160703,0.000394
5238298,11799,20160729,0.000369
2886925,2978,20160722,0.386633
2891533,13602,20160731,0.000454
2635021,1808,20160730,0.000370
2635021,6928,20160730,0.000373
5275162,2601,20160707,0.000370
2247949,13602,20160707,0.006779
2247949,1589,20160710,0.901437
2247949,1589,20160721,0.901437
2247949,9983,20160730,0.005750
6335002,9793,20160714,0.967448
6599194,3429,20160710,0.002709
6608410,8012,20160721,0.000481
3048205,10438,20160712,0.000381
3048205,10418,20160701,0.000372
3837709,9983,20160720,0.000416
2800909,13602,20160727,0.001511
5880346,13602,20160721,0.004000
5880346,8901,20160703,0.770623
6153754,8059,20160724,0.000406
5393950,13602,20160720,0.000452
6976030,9718,20160702,0.920571
2846479,10438,20160711,0.000401
6223390,9983,20160710,0.001324
3639055,9983,20160701,0.005894
2872591,13602,20160713,0.000464
3531535,8059,20160702,0.001606
3531535,10418,20160704,0.001940
3531535,9983,20160702,0.001665
3531535,3429,20160704,0.002010
5510686,8059,20160712,0.002631
5510686,3429,20160704,0.004060
3937039,10990,20160710,0.424762
6039070,8059,20160715,0.002111
6039070,13803,20160707,0.002212
6039070,9983,20160726,0.002533
6039070,13602,20160726,0.002513
6039070,3429,20160716,0.002147
3675919,2601,20160708,0.000384
4472350,9983,20160728,0.000434
2107663,13602,20160728,0.000447
2370319,12429,20160723,0.000508
2370319,10418,20160711,0.000359
2765071,2978,20160721,0.002290
2765071,13602,20160714,0.001922
3557647,13602,20160704,0.001922
3557647,10438,20160712,0.001343
2772751,13602,20160713,0.002262
2772751,9983,20160714,0.001596
3428623,10438,20160706,0.000381
3428623,10418,20160704,0.000390
3428623,3429,20160705,0.000456
3428623,13602,20160724,0.000433
3428623,2978,20160724,0.000428
3298063,2978,20160731,0.000418
3298063,10438,20160721,0.000390
6893086,13602,20160727,0.001686
2817295,13602,20160720,0.014861
2953489,9983,20160704,0.000430
5180962,13602,20160723,0.000464
3647761,9983,20160724,0.001855
4938274,3594,20160703,0.000409
3913489,13602,20160704,0.982057
3133201,13602,20160711,0.000464
3019537,13602,20160703,0.000979
6308386,13602,20160706,0.000426
6308386,10438,20160706,0.000407
2369809,13602,20160723,0.001693
2764561,10418,20160704,0.001702
2764561,13602,20160712,0.001574
2764561,10438,20160710,0.001102
2764561,2978,20160703,0.217388
7128610,9983,20160716,0.170059
2127121,13602,20160723,0.003157
2266897,2978,20160707,0.001690
2266897,13602,20160703,0.001918
2266897,3429,20160706,0.001844
2266897,6749,20160726,0.315037
3845905,5743,20160724,0.628870
6913570,5840,20160723,0.001371
3326737,2978,20160721,0.000928
2680081,13602,20160704,0.650961
2680081,8780,20160717,0.564390
2680081,8780,20160722,0.564390
5371426,13602,20160706,0.000464
2819347,13602,20160728,0.000448
4144915,13602,20160717,0.001511
4144915,11799,20160717,0.001078
3624211,11512,20160724,0.833742
3624211,11512,20160715,0.833742
3628819,12559,20160721,0.000488
3628819,13602,20160703,0.000464
2843923,13602,20160710,0.980158
3636499,10418,20160711,0.000371
2588947,2623,20160702,0.354946
3383059,1904,20160718,0.722540
2870035,10418,20160701,0.001495
2870035,2978,20160701,0.001713
2870035,10438,20160724,0.001270
2870035,13602,20160711,0.001698
6037030,13602,20160714,0.001757
2635027,807,20160716,0.001919
3301651,2601,20160726,0.001322
4540966,10418,20160706,0.000399
5327398,13602,20160726,0.585744
2800915,10418,20160705,0.002449
2146579,4811,20160702,0.306955
2146579,8137,20160701,0.385732
2146579,8137,20160702,0.385732
2146579,8137,20160703,0.385732
2146579,4811,20160709,0.306955
6921766,13602,20160705,0.003360
3854611,13602,20160729,0.000464
3470611,11146,20160706,0.437610
3470611,11146,20160710,0.437610
3482389,8181,20160707,0.000491
3877141,13602,20160706,0.271210
4349482,8059,20160701,0.000413
4349482,3429,20160726,0.000456
2964757,7419,20160709,0.000474
4884010,13506,20160719,0.004103
4884010,13506,20160719,0.004103
4884010,13506,20160718,0.004103
4884010,12455,20160714,0.002452
4622890,6648,20160730,0.002417
4622890,4785,20160727,0.002417
2445589,2002,20160703,0.000346
2445589,8059,20160720,0.000396
2445589,13602,20160726,0.000443
2445589,9983,20160730,0.000399
6208042,9983,20160714,0.000399
6208042,8059,20160716,0.000389
6208042,3429,20160717,0.000440
6208042,13602,20160719,0.000418
6994474,13602,20160713,0.001873
6994474,2978,20160710,0.001973
6472234,8059,20160713,0.002973
2456341,5933,20160717,0.295514
2456341,1904,20160724,0.002637
2456341,5933,20160723,0.295514
3505429,10438,20160711,0.000404
2723605,8059,20160703,0.003137
7286314,9983,20160707,0.000436
4668970,13602,20160725,0.000447
3133717,3780,20160709,0.000407
3133717,3743,20160710,0.000408
3133717,10438,20160712,0.000407
3791125,2911,20160713,0.094560
4966954,785,20160729,0.950935
5492266,7501,20160713,0.083540
3809557,13602,20160724,0.000436
2762005,9599,20160726,0.636972
4075285,11986,20160721,0.001933
4075285,5215,20160721,0.002368
2373397,13602,20160702,0.517882
2373397,6911,20160721,0.296155
3557653,13602,20160725,0.000465
4090645,5488,20160719,0.007075
4090645,3992,20160722,0.937942
3566869,5562,20160709,0.230539
5824042,4061,20160712,0.000507
4776490,13602,20160719,0.001296
5581354,13602,20160718,0.005422
3447061,13602,20160703,0.003065
6917674,8059,20160713,0.000440
4119829,13602,20160726,0.000473
2819863,4924,20160719,0.000961
2300695,11799,20160725,0.000982
4140823,2601,20160730,0.000370
2442007,2149,20160701,0.000497
2442007,2149,20160710,0.000497
2442007,13624,20160701,0.000516
2442007,7471,20160701,0.000497
2442007,384,20160701,0.000497
4898350,13602,20160720,0.000448
3239191,10418,20160704,0.002211
3239191,13602,20160724,0.002901
3239191,9983,20160725,0.001924
3110167,3429,20160702,0.003015
3111703,13602,20160726,0.001789
3899671,13602,20160723,0.000435
4391470,3992,20160702,0.125290
2878231,3992,20160704,0.741450
2749207,8059,20160701,0.000418
5761582,13602,20160704,0.001868
2621719,9983,20160726,0.001299
2621719,13602,20160723,0.001897
3147031,3992,20160729,0.000403
7346734,9977,20160713,0.437496
7346734,4405,20160701,0.001750
7346734,3429,20160711,0.002697
7346734,9183,20160713,0.451383
7346734,8059,20160711,0.001977
7346734,10210,20160719,0.478198
7346734,11270,20160712,0.451383
4213294,13602,20160715,0.002874
2369815,3611,20160702,0.907595
6053422,9983,20160714,0.000432
2240791,613,20160723,0.001342
2240791,8866,20160731,0.001330
2240791,8866,20160722,0.001330
2240791,1540,20160731,0.001386
3558679,8239,20160706,0.000482
6594094,4700,20160707,0.263307
3174679,8499,20160723,0.959789
3053335,10438,20160702,0.000386
3053335,13602,20160721,0.000465
3844375,2978,20160726,0.000428
5595694,2978,20160703,0.413634
6646318,10418,20160705,0.002396
6938158,785,20160725,0.000451
7208494,2978,20160729,0.000422
4132633,2978,20160728,0.003390
4132633,13602,20160721,0.002681
4362802,10438,20160719,0.000383
5158450,13602,20160709,0.000462
2186521,13602,20160718,0.000465
5683762,3429,20160706,0.000449
5683762,2978,20160706,0.000435
5425714,13602,20160715,0.000971
6215218,13602,20160715,0.002260
3240217,9983,20160714,0.000407
6227506,3429,20160704,0.000475
6227506,8059,20160704,0.000416
2724121,13602,20160719,0.744097
2601241,13602,20160725,0.000443
5729842,13602,20160716,0.000426
3522841,13602,20160727,0.001567
2737945,10438,20160722,0.000397
3277081,9983,20160723,0.001674
7084594,13602,20160718,0.001789
5250610,9016,20160714,0.000507
5250610,9016,20160719,0.000507
5250610,9016,20160711,0.000507
6313522,1904,20160723,0.000472
3433753,9983,20160718,0.002239
3433753,13602,20160712,0.003374
2648857,7083,20160726,0.465154
2648857,11184,20160701,0.002062
2389273,9967,20160719,0.004756
2389273,13602,20160727,0.007228
2389273,6653,20160719,0.004756
2129689,13602,20160725,0.001511
5852722,13602,20160714,0.000434
2926873,9559,20160722,0.141749
5877298,2978,20160729,0.000418
3988249,9983,20160721,0.000432
3345691,10418,20160718,0.000389
5928502,13602,20160728,0.000464
2837275,9983,20160714,0.000440
2837275,13602,20160728,0.000473
2445595,10418,20160714,0.012445
5691958,13320,20160728,0.952915
6232630,8975,20160723,0.000489
5203510,4277,20160702,0.000388
5203510,8059,20160705,0.000444
4181275,10438,20160720,0.000383
4181275,13602,20160715,0.000436
4450870,10418,20160718,0.001252
4979254,13602,20160703,0.000986
5781046,8912,20160713,0.880130
2510107,9983,20160726,0.006416
3691291,8426,20160719,0.257673
2659099,13602,20160725,0.000454
2659099,9983,20160721,0.000433
2815771,9983,20160725,0.002121
5633590,10418,20160710,0.000385
5905978,9983,20160713,0.000432
5905978,13602,20160713,0.000454
2445085,2978,20160716,0.000418
2445085,10418,20160707,0.000385
3495709,13602,20160730,0.001853
5432890,2002,20160718,0.873745
3635485,13602,20160724,0.353498
3113245,9983,20160714,0.003236
